date,id,colony_morphology,sample_site,Q
2015-07-09T00:00:00Z,EM-481,"white, raised, circular, small",305-4,2015.3
2015-07-09T00:00:00Z,EM-481,"white, raised, circular, small",305-5,2015.3
2015-07-09T00:00:00Z,EM-481,"white, raised, circular, small",305-6,2015.3
2015-07-09T00:00:00Z,EM-481,"white, raised, circular, small",305-2,2015.3
2015-07-09T00:00:00Z,EM-481,"white, raised, circular, small",305-1,2015.3
2015-07-09T00:00:00Z,EM-481,"white, raised, circular, small",306-2,2015.3
2015-07-09T00:00:00Z,EM-481,"white, raised, circular, small",307-3,2015.3
2015-07-09T00:00:00Z,EM-482 (M),"White mold, raised, white fuzz",305-1,2015.3
2015-07-09T00:00:00Z,EM-483,white flat circular,305-2,2015.3
2015-07-09T00:00:00Z,EM-483,white flat circular,305-3,2015.3
2015-07-09T00:00:00Z,EM-483,white flat circular,305-1,2015.3
2015-07-09T00:00:00Z,EM-483,white flat circular,305-F1,2015.3
2015-07-09T00:00:00Z,EM-483,white flat circular,307-1,2015.3
2015-07-09T00:00:00Z,EM-484,"Transparent, convex, circular",305-3,2015.3
2015-07-09T00:00:00Z,EM-485,yellow convex circular,305-4,2015.3
2015-07-09T00:00:00Z,EM-485,yellow convex circular,307-3,2015.3
2015-07-09T00:00:00Z,EM-485,yellow convex circular,308-R1,2015.3
2015-07-09T00:00:00Z,EM-486,white convex circular,305-1,2015.3
2015-07-09T00:00:00Z,EM-486,white convex circular,308-1,2015.3
2015-07-09T00:00:00Z,EM-487 (M),Grey mold white border,305-1,2015.3
2015-07-09T00:00:00Z,EM-488 (M),"White mold, white fuzz, yellow reverse",305-3,2015.3
2015-07-09T00:00:00Z,EM-489 (M),"White fluffy mold, expanding, opaque border",305-4,2015.3
2015-04-22T00:00:00Z,EM-49,"Yellow, convex, irregular",302-1,2015.2
2015-04-22T00:00:00Z,EM-49,"Yellow, convex, irregular",302-2,2015.2
2015-04-22T00:00:00Z,EM-49,"Yellow, convex, irregular",304-2,2015.2
2015-07-09T00:00:00Z,EM-490 (M),"Tan mold, white fuzz, white border",306-1,2015.3
2015-07-10T00:00:00Z,EM-491,"White, flat, circular",302-2,2015.3
2015-07-10T00:00:00Z,EM-491,"White, flat, circular",302-6,2015.3
2015-07-10T00:00:00Z,EM-491,"White, flat, circular",304-2,2015.3
2015-07-10T00:00:00Z,EM-491,"White, flat, circular",311-2,2015.3
2015-07-10T00:00:00Z,EM-491,"White, flat, circular",311-7,2015.3
2015-07-10T00:00:00Z,EM-491,"White, flat, circular",312-3,2015.3
2015-07-10T00:00:00Z,EM-491,"White, flat, circular",314-3,2015.3
2015-07-10T00:00:00Z,EM-491,"White, flat, circular",315-4,2015.3
2015-07-10T00:00:00Z,EM-492,"Transparent, convex, circular",302-2,2015.3
2015-07-10T00:00:00Z,EM-492,"Transparent, convex, circular",304-2,2015.3
2015-07-10T00:00:00Z,EM-492,"Transparent, convex, circular",311-2,2015.3
2015-07-10T00:00:00Z,EM-492,"Transparent, convex, circular",311-6,2015.3
2015-07-10T00:00:00Z,EM-493,"Yellow, convex, circular, glossy",302-2,2015.3
2015-07-10T00:00:00Z,EM-493,"Yellow, convex, circular, glossy",304-2,2015.3
2015-07-10T00:00:00Z,EM-494,"cream, flat, circular",302-2,2015.3
2015-07-10T00:00:00Z,EM-494,"cream, flat, circular",302-6,2015.3
2015-07-10T00:00:00Z,EM-494,"cream, flat, circular",312-3,2015.3
2015-07-10T00:00:00Z,EM-494,"cream, flat, circular",314-3,2015.3
2015-07-10T00:00:00Z,EM-495,"White, convex, circular",302-6,2015.3
2015-07-10T00:00:00Z,EM-495,"White, convex, circular",304-2,2015.3
2015-07-10T00:00:00Z,EM-495,"White, convex, circular",311-6,2015.3
2015-07-10T00:00:00Z,EM-495,"White, convex, circular",311-7,2015.3
2015-07-10T00:00:00Z,EM-495,"White, convex, circular",313-3,2015.3
2015-07-10T00:00:00Z,EM-496,"Cream, flat, irregular",302-6,2015.3
2015-07-10T00:00:00Z,EM-496,"Cream, flat, irregular",313-3,2015.3
2015-07-10T00:00:00Z,EM-497,"Yellow, raised ridges, irregular",302-6,2015.3
2015-07-10T00:00:00Z,EM-498,"Transparent, flat, irregular",304-2,2015.3
2015-07-10T00:00:00Z,EM-498,"Transparent, flat, irregular",314-3,2015.3
2015-07-10T00:00:00Z,EM-499,"Cream, convex, circular",311-2,2015.3
2015-04-09T00:00:00Z,EM-5,"Cream, convex, circular",302-4,2015.2
2015-04-09T00:00:00Z,EM-5,"Cream, convex, circular",302-7,2015.2
2015-04-09T00:00:00Z,EM-5,"Cream, convex, circular",304-1,2015.2
2015-04-09T00:00:00Z,EM-5,"Cream, convex, circular",304-2,2015.2
2015-04-09T00:00:00Z,EM-5,"Cream, convex, circular",311-1,2015.2
2015-04-09T00:00:00Z,EM-5,"Cream, convex, circular",311-2,2015.2
2015-04-09T00:00:00Z,EM-5,"Cream, convex, circular",311-7,2015.2
2015-04-09T00:00:00Z,EM-5,"Cream, convex, circular",312-3,2015.2
2015-04-09T00:00:00Z,EM-5,"Cream, convex, circular",314-1,2015.2
2015-04-22T00:00:00Z,EM-50,"Pink, flat, circular",302-1,2015.2
2015-04-22T00:00:00Z,EM-50,"Pink, flat, circular",302-4,2015.2
2015-04-22T00:00:00Z,EM-50,"Pink, flat, circular",311-2,2015.2
2015-07-10T00:00:00Z,EM-500,"Tan, convex, circular",311-2,2015.3
2015-07-10T00:00:00Z,EM-500,"Tan, convex, circular",312-3,2015.3
2015-07-10T00:00:00Z,EM-501,"Yellow, convex, irregular",311-6,2015.3
2015-07-10T00:00:00Z,EM-502,"orange, convex, circular",312-2,2015.3
2015-07-10T00:00:00Z,EM-503,"Yellow, convex, circular",313-3,2015.3
2015-07-10T00:00:00Z,EM-503,"Yellow, convex, circular",314-2,2015.3
2015-07-10T00:00:00Z,EM-504,"White, flat, irregular",314-2,2015.3
2015-07-10T00:00:00Z,EM-505,"White, raised, circular, small",314-3,2015.3
2015-07-10T00:00:00Z,EM-506 (M),"Grey mold, white border",302-6,2015.3
2015-07-10T00:00:00Z,EM-507 (M),"Tan mold, opaque boarder",302-6,2015.3
2015-07-10T00:00:00Z,EM-508 (M),"Opaque mold, white fuzz",314-2,2015.3
2015-07-10T00:00:00Z,EM-508 (M),"Opaque mold, white fuzz",314-3,2015.3
2015-07-10T00:00:00Z,EM-509,"translucent white, convex, cicular",314-3,2015.3
2015-04-22T00:00:00Z,EM-51,"Yellow, convex, circular",302-1,2015.2
2015-04-22T00:00:00Z,EM-51,"Yellow, convex, circular",302-2,2015.2
2015-04-22T00:00:00Z,EM-51,"Yellow, convex, circular",302-6,2015.2
2015-04-22T00:00:00Z,EM-51,"Yellow, convex, circular",302-7,2015.2
2015-04-22T00:00:00Z,EM-51,"Yellow, convex, circular",304-1,2015.2
2015-04-22T00:00:00Z,EM-51,"Yellow, convex, circular",311-T3,2015.2
2015-07-10T00:00:00Z,EM-513,"Cream, convex, circular",312-D2,2015.3
2015-07-17T00:00:00Z,EM-514,"cream, flat, expanding",302-1,2015.3
2015-07-17T00:00:00Z,EM-514,"cream, flat, expanding",302-2,2015.3
2015-07-17T00:00:00Z,EM-514,"cream, flat, expanding",305-3,2015.3
2015-07-17T00:00:00Z,EM-515 (M),white circular mold,302-1,2015.3
2015-07-17T00:00:00Z,EM-515 (M),white circular mold,302-2,2015.3
2015-07-17T00:00:00Z,EM-515 (M),white circular mold,302-6,2015.3
2015-07-17T00:00:00Z,EM-515 (M),white circular mold,302-7,2015.3
2015-07-17T00:00:00Z,EM-516 (M),"Green mold, white border",302-2,2015.3
2015-07-17T00:00:00Z,EM-516 (M),"Green mold, white border",302-7,2015.3
2015-07-17T00:00:00Z,EM-517,"white, flat, circular",302-3,2015.3
2015-07-17T00:00:00Z,EM-517,"white, flat, circular",302-4,2015.3
2015-07-17T00:00:00Z,EM-517,"white, flat, circular",302-5,2015.3
2015-07-17T00:00:00Z,EM-517,"white, flat, circular",302-6,2015.3
2015-07-17T00:00:00Z,EM-517,"white, flat, circular",302-7,2015.3
2015-07-17T00:00:00Z,EM-517,"white, flat, circular",305-1,2015.3
2015-07-17T00:00:00Z,EM-517,"white, flat, circular",305-2,2015.3
2015-07-17T00:00:00Z,EM-517,"white, flat, circular",305-5,2015.3
2015-07-17T00:00:00Z,EM-517,"white, flat, circular",305-2,2015.3
2015-07-17T00:00:00Z,EM-518,"cream, convex, circular",302-4,2015.3
2015-07-17T00:00:00Z,EM-518,"cream, convex, circular",302-6,2015.3
2015-07-17T00:00:00Z,EM-518,"cream, convex, circular",305-2,2015.3
2015-07-17T00:00:00Z,EM-518,"cream, convex, circular",305-3,2015.3
2015-07-17T00:00:00Z,EM-519,"yellow, convex, irregular",302-4,2015.3
2015-04-22T00:00:00Z,EM-52,"White, convex, circular",302-1,2015.2
2015-04-22T00:00:00Z,EM-52,"White, convex, circular",302-4,2015.2
2015-04-22T00:00:00Z,EM-52,"White, convex, circular",304-2,2015.2
2015-04-22T00:00:00Z,EM-52,"White, convex, circular",314-T10,2015.2
2015-04-22T00:00:00Z,EM-52,"White, convex, circular",315-3,2015.2
2015-07-17T00:00:00Z,EM-520,"white, raised, irregular",302-4,2015.3
2015-07-17T00:00:00Z,EM-520,"white, raised, irregular",302-5,2015.3
2015-07-17T00:00:00Z,EM-520,"white, raised, irregular",305-1,2015.3
2015-07-17T00:00:00Z,EM-520,"white, raised, irregular",305-2,2015.3
2015-07-17T00:00:00Z,EM-520,"white, raised, irregular",305-1,2015.3
2015-07-17T00:00:00Z,EM-521,"yellow, convex, circular",302-6,2015.3
2015-07-17T00:00:00Z,EM-522 (M),"Brown mold, opaque border",302-7,2015.3
2015-07-17T00:00:00Z,EM-523,"Orange, convex, circular",302-7,2015.3
2015-07-17T00:00:00Z,EM-524 (M),"Yellow mold, white fuzz expanding",302-2,2015.3
2015-07-21T00:00:00Z,EM-525,Yellow convex circular,302-1,2015.3
2015-07-21T00:00:00Z,EM-525,Yellow convex circular,302-3,2015.3
2015-07-21T00:00:00Z,EM-525,Yellow convex circular,302-6,2015.3
2015-07-21T00:00:00Z,EM-525,Yellow convex circular,302-7,2015.3
2015-07-21T00:00:00Z,EM-525,Yellow convex circular,305-1,2015.3
2015-07-21T00:00:00Z,EM-525,Yellow convex circular,305-2,2015.3
2015-07-21T00:00:00Z,EM-525,Yellow convex circular,305-3,2015.3
2015-07-21T00:00:00Z,EM-525,Yellow convex circular,305-5,2015.3
2015-07-21T00:00:00Z,EM-525,Yellow convex circular,305-6,2015.3
2015-07-21T00:00:00Z,EM-525,Yellow convex circular,305-2,2015.3
2015-07-21T00:00:00Z,EM-525,Yellow convex circular,305-1,2015.3
2015-07-21T00:00:00Z,EM-526,White flat circular,302-2,2015.3
2015-07-21T00:00:00Z,EM-526,White flat circular,305-1,2015.3
2015-07-21T00:00:00Z,EM-526,White flat circular,305-2,2015.3
2015-07-21T00:00:00Z,EM-526,White flat circular,305-3,2015.3
2015-07-21T00:00:00Z,EM-526,White flat circular,305-2,2015.3
2015-07-21T00:00:00Z,EM-526,White flat circular,305-1,2015.3
2015-07-21T00:00:00Z,EM-527,White convex circular,302-1,2015.3
2015-07-21T00:00:00Z,EM-527,White convex circular,302-3,2015.3
2015-07-21T00:00:00Z,EM-527,White convex circular,302-5,2015.3
2015-07-21T00:00:00Z,EM-527,White convex circular,302-6,2015.3
2015-07-21T00:00:00Z,EM-527,White convex circular,304-4,2015.3
2015-07-21T00:00:00Z,EM-527,White convex circular,305-1,2015.3
2015-07-21T00:00:00Z,EM-527,White convex circular,305-2,2015.3
2015-07-21T00:00:00Z,EM-527,White convex circular,305-3,2015.3
2015-07-21T00:00:00Z,EM-527,White convex circular,305-4,2015.3
2015-07-21T00:00:00Z,EM-527,White convex circular,305-6,2015.3
2015-07-21T00:00:00Z,EM-527,White convex circular,305-2,2015.3
2015-07-21T00:00:00Z,EM-527,White convex circular,305-1,2015.3
2015-07-21T00:00:00Z,EM-528 (M),White fluffy mold,302-2,2015.3
2015-07-21T00:00:00Z,EM-528 (M),White fluffy mold,302-4,2015.3
2015-07-21T00:00:00Z,EM-528 (M),White fluffy mold,302-7,2015.3
2015-07-21T00:00:00Z,EM-528 (M),White fluffy mold,305-2,2015.3
2015-07-21T00:00:00Z,EM-528 (M),White fluffy mold,305-3,2015.3
2015-07-21T00:00:00Z,EM-528 (M),White fluffy mold,305-3,2015.3
2015-07-21T00:00:00Z,EM-528 (M),White fluffy mold,305-5,2015.3
2015-07-21T00:00:00Z,EM-528 (M),White fluffy mold,305-2,2015.3
2015-07-21T00:00:00Z,EM-529,Peach convex circular,305-3,2015.3
2015-04-22T00:00:00Z,EM-53,"Cream, flat, irregular, expanding",302-1,2015.2
2015-04-22T00:00:00Z,EM-53,"Cream, flat, irregular, expanding",302-6,2015.2
2015-07-21T00:00:00Z,EM-530,Cream flat irregular curled,305-3,2015.3
2015-07-21T00:00:00Z,EM-531,Yellow convex irregular,305-5,2015.3
2015-07-21T00:00:00Z,EM-531,Yellow convex irregular,305-6,2015.3
2015-07-21T00:00:00Z,EM-531,Yellow convex irregular,305-1,2015.3
2015-07-21T00:00:00Z,EM-532,Tan raised irregular,305-2,2015.3
2015-07-21T00:00:00Z,EM-533,White raised wrinckled irregular,302-7,2015.3
2015-07-21T00:00:00Z,EM-534,Yellow convex circular glossy,302-7,2015.3
2015-07-21T00:00:00Z,EM-535 (M),Opaque mold white fuzz,302-1,2015.3
2015-07-21T00:00:00Z,EM-535 (M),Opaque mold white fuzz,302-2,2015.3
2015-07-21T00:00:00Z,EM-535 (M),Opaque mold white fuzz,302-6,2015.3
2015-07-21T00:00:00Z,EM-535 (M),Opaque mold white fuzz,305-1,2015.3
2015-07-21T00:00:00Z,EM-535 (M),Opaque mold white fuzz,305-3,2015.3
2015-04-22T00:00:00Z,EM-54,"Cream, convex, circular, glossy",302-2,2015.2
2015-04-22T00:00:00Z,EM-54,"Cream, convex, circular, glossy",302-6,2015.2
2015-04-22T00:00:00Z,EM-54,"Cream, convex, circular, glossy",304-1,2015.2
2015-04-22T00:00:00Z,EM-54,"Cream, convex, circular, glossy",304-3,2015.2
2015-04-22T00:00:00Z,EM-54,"Cream, convex, circular, glossy",312-3,2015.2
2015-04-22T00:00:00Z,EM-54,"Cream, convex, circular, glossy",315-F2,2015.2
2015-04-22T00:00:00Z,EM-55,"Peach, flat, circrular",302-2,2015.2
2015-04-22T00:00:00Z,EM-55,"Peach, flat, circrular",302-4,2015.2
2015-04-22T00:00:00Z,EM-56,"Cream, convex, rugose",302-2,2015.2
2015-04-22T00:00:00Z,EM-56,"Cream, convex, rugose",302-F2,2015.2
2015-04-22T00:00:00Z,EM-57,"White, flat, irregular",302-2,2015.2
2015-04-22T00:00:00Z,EM-57,"White, flat, irregular",304-3,2015.2
2015-04-22T00:00:00Z,EM-57,"White, flat, irregular",312-F1,2015.2
2015-04-22T00:00:00Z,EM-58,"Orange, flat, circular",302-4,2015.2
2015-04-22T00:00:00Z,EM-58,"Orange, flat, circular",313-3,2015.2
2015-04-22T00:00:00Z,EM-58,"Orange, flat, circular",314-3,2015.2
2015-04-22T00:00:00Z,EM-59 (M),"White, circular, mold",302-6,2015.2
2015-04-22T00:00:00Z,EM-59 (M),"White, circular, mold",314-1,2015.2
2015-07-24T00:00:00Z,EM-596,"Yellow, convex, circular",302-1,2015.3
2015-07-24T00:00:00Z,EM-596,"Yellow, convex, circular",302-2,2015.3
2015-07-24T00:00:00Z,EM-596,"Yellow, convex, circular",302-3,2015.3
2015-07-24T00:00:00Z,EM-596,"Yellow, convex, circular",302-4,2015.3
2015-07-24T00:00:00Z,EM-596,"Yellow, convex, circular",302-5,2015.3
2015-07-24T00:00:00Z,EM-596,"Yellow, convex, circular",302-6,2015.3
2015-07-24T00:00:00Z,EM-596,"Yellow, convex, circular",302-7,2015.3
2015-07-24T00:00:00Z,EM-596,"Yellow, convex, circular",305-1,2015.3
2015-07-24T00:00:00Z,EM-596,"Yellow, convex, circular",305-2,2015.3
2015-07-24T00:00:00Z,EM-596,"Yellow, convex, circular",305-3,2015.3
2015-07-24T00:00:00Z,EM-596,"Yellow, convex, circular",305-5,2015.3
2015-07-24T00:00:00Z,EM-596,"Yellow, convex, circular",305-6,2015.3
2015-07-24T00:00:00Z,EM-596,"Yellow, convex, circular",305-2,2015.3
2015-07-24T00:00:00Z,EM-596,"Yellow, convex, circular",305-4,2015.3
2015-07-24T00:00:00Z,EM-596,"Yellow, convex, circular",305-1,2015.3
2015-07-24T00:00:00Z,EM-597,"Cream, convex, circular",302-1,2015.3
2015-07-24T00:00:00Z,EM-597,"Cream, convex, circular",302-2,2015.3
2015-07-24T00:00:00Z,EM-597,"Cream, convex, circular",302-3,2015.3
2015-07-24T00:00:00Z,EM-597,"Cream, convex, circular",302-4,2015.3
2015-07-24T00:00:00Z,EM-597,"Cream, convex, circular",302-5,2015.3
2015-07-24T00:00:00Z,EM-597,"Cream, convex, circular",302-6,2015.3
2015-07-24T00:00:00Z,EM-597,"Cream, convex, circular",302-7,2015.3
2015-07-24T00:00:00Z,EM-597,"Cream, convex, circular",305-1,2015.3
2015-07-24T00:00:00Z,EM-597,"Cream, convex, circular",305-2,2015.3
2015-07-24T00:00:00Z,EM-597,"Cream, convex, circular",305-3,2015.3
2015-07-24T00:00:00Z,EM-597,"Cream, convex, circular",305-4,2015.3
2015-07-24T00:00:00Z,EM-597,"Cream, convex, circular",305-5,2015.3
2015-07-24T00:00:00Z,EM-597,"Cream, convex, circular",305-6,2015.3
2015-07-24T00:00:00Z,EM-597,"Cream, convex, circular",305-2,2015.3
2015-07-24T00:00:00Z,EM-597,"Cream, convex, circular",305-4,2015.3
2015-07-24T00:00:00Z,EM-597,"Cream, convex, circular",305-1,2015.3
2015-07-24T00:00:00Z,EM-598,"Peach, convex, circular",302-1,2015.3
2015-07-24T00:00:00Z,EM-598,"Peach, convex, circular",302-5,2015.3
2015-07-24T00:00:00Z,EM-598,"Peach, convex, circular",302-6,2015.3
2015-07-24T00:00:00Z,EM-598,"Peach, convex, circular",305-2,2015.3
2015-07-24T00:00:00Z,EM-598,"Peach, convex, circular",305-3,2015.3
2015-07-24T00:00:00Z,EM-598,"Peach, convex, circular",305-5,2015.3
2015-07-24T00:00:00Z,EM-598,"Peach, convex, circular",305-1,2015.3
2015-07-24T00:00:00Z,EM-599,"Yellow, convex, irregular",302-1,2015.3
2015-07-24T00:00:00Z,EM-599,"Yellow, convex, irregular",302-2,2015.3
2015-07-24T00:00:00Z,EM-599,"Yellow, convex, irregular",302-3,2015.3
2015-07-24T00:00:00Z,EM-599,"Yellow, convex, irregular",302-4,2015.3
2015-07-24T00:00:00Z,EM-599,"Yellow, convex, irregular",302-5,2015.3
2015-07-24T00:00:00Z,EM-599,"Yellow, convex, irregular",302-6,2015.3
2015-07-24T00:00:00Z,EM-599,"Yellow, convex, irregular",302-7,2015.3
2015-07-24T00:00:00Z,EM-599,"Yellow, convex, irregular",305-1,2015.3
2015-07-24T00:00:00Z,EM-599,"Yellow, convex, irregular",305-3,2015.3
2015-07-24T00:00:00Z,EM-599,"Yellow, convex, irregular",305-5,2015.3
2015-07-24T00:00:00Z,EM-599,"Yellow, convex, irregular",305-4,2015.3
2015-04-09T00:00:00Z,EM-6 (M),"Cream, convex, mold",302-4,2015.2
2015-04-09T00:00:00Z,EM-6 (M),"Cream, convex, mold",311-1,2015.2
2015-04-22T00:00:00Z,EM-60,"Cream, flat, expanding",302-7,2015.2
2015-04-22T00:00:00Z,EM-60,"Cream, flat, expanding",302-F2,2015.2
2015-04-22T00:00:00Z,EM-60,"Cream, flat, expanding",304-3,2015.2
2015-07-24T00:00:00Z,EM-600,"Peach, flat, circular",302-1,2015.3
2015-07-24T00:00:00Z,EM-600,"Peach, flat, circular",302-2,2015.3
2015-07-24T00:00:00Z,EM-600,"Peach, flat, circular",302-3,2015.3
2015-07-24T00:00:00Z,EM-600,"Peach, flat, circular",302-4,2015.3
2015-07-24T00:00:00Z,EM-600,"Peach, flat, circular",302-5,2015.3
2015-07-24T00:00:00Z,EM-600,"Peach, flat, circular",302-7,2015.3
2015-07-24T00:00:00Z,EM-600,"Peach, flat, circular",305-3,2015.3
2015-07-24T00:00:00Z,EM-601,"Translucent yellow, flat, circular, expanding with ridges",302-1,2015.3
2015-07-24T00:00:00Z,EM-601,"Translucent yellow, flat, circular, expanding with ridges",305-2,2015.3
2015-07-24T00:00:00Z,EM-601,"Translucent yellow, flat, circular, expanding with ridges",305-5,2015.3
2015-07-24T00:00:00Z,EM-602,"Cream, convex, expanding, curled",302-1,2015.3
2015-07-24T00:00:00Z,EM-603,"White, flat, circular",302-1,2015.3
2015-07-24T00:00:00Z,EM-603,"White, flat, circular",302-2,2015.3
2015-07-24T00:00:00Z,EM-603,"White, flat, circular",302-3,2015.3
2015-07-24T00:00:00Z,EM-603,"White, flat, circular",302-4,2015.3
2015-07-24T00:00:00Z,EM-603,"White, flat, circular",302-5,2015.3
2015-07-24T00:00:00Z,EM-603,"White, flat, circular",302-6,2015.3
2015-07-24T00:00:00Z,EM-603,"White, flat, circular",302-7,2015.3
2015-07-24T00:00:00Z,EM-603,"White, flat, circular",305-1,2015.3
2015-07-24T00:00:00Z,EM-603,"White, flat, circular",305-2,2015.3
2015-07-24T00:00:00Z,EM-603,"White, flat, circular",305-3,2015.3
2015-07-24T00:00:00Z,EM-603,"White, flat, circular",305-5,2015.3
2015-07-24T00:00:00Z,EM-603,"White, flat, circular",305-2,2015.3
2015-07-24T00:00:00Z,EM-603,"White, flat, circular",305-4,2015.3
2015-07-24T00:00:00Z,EM-603,"White, flat, circular",305-1,2015.3
2015-07-24T00:00:00Z,EM-604,"White, convex, circular",302-2,2015.3
2015-07-24T00:00:00Z,EM-604,"White, convex, circular",302-4,2015.3
2015-07-24T00:00:00Z,EM-604,"White, convex, circular",302-5,2015.3
2015-07-24T00:00:00Z,EM-605,"Cream, flat, expanding",302-6,2015.3
2015-07-24T00:00:00Z,EM-605,"Cream, flat, expanding",305-2,2015.3
2015-07-24T00:00:00Z,EM-606,"Cream, flat, expanding with ridges",302-6,2015.3
2015-07-24T00:00:00Z,EM-606,"Cream, flat, expanding with ridges",305-1,2015.3
2015-07-24T00:00:00Z,EM-607,"Pink, convex, circular",302-7,2015.3
2015-07-24T00:00:00Z,EM-608,"White, raised, irregular",302-7,2015.3
2015-07-24T00:00:00Z,EM-609,"Orange, flat, circular",305-1,2015.3
2015-07-24T00:00:00Z,EM-609,"Orange, flat, circular",305-2,2015.3
2015-07-24T00:00:00Z,EM-609,"Orange, flat, circular",305-3,2015.3
2015-07-24T00:00:00Z,EM-609,"Orange, flat, circular",305-2,2015.3
2015-04-22T00:00:00Z,EM-61,"Transparent, flat, irregular",302-7,2015.2
2015-04-22T00:00:00Z,EM-61,"Transparent, flat, irregular",304-2,2015.2
2015-04-22T00:00:00Z,EM-61,"Transparent, flat, irregular",313-3,2015.2
2015-04-22T00:00:00Z,EM-61,"Transparent, flat, irregular",315-2,2015.2
2015-07-24T00:00:00Z,EM-610,"White mold, opaque border",305-1,2015.3
2015-07-24T00:00:00Z,EM-611,"White, convex, irregular",305-1,2015.3
2015-07-24T00:00:00Z,EM-611,"White, convex, irregular",305-3,2015.3
2015-07-24T00:00:00Z,EM-611,"White, convex, irregular",305-2,2015.3
2015-07-24T00:00:00Z,EM-612,"Cream, convex, circular, glossy",305-2,2015.3
2015-07-24T00:00:00Z,EM-613,"Translucent, convex, circular",305-1,2015.3
2015-07-24T00:00:00Z,EM-614 (M),"Black mold, white fuzz",305-2,2015.3
2015-07-24T00:00:00Z,EM-614 (M),"Black mold, white fuzz",305-1,2015.3
2015-07-24T00:00:00Z,EM-615 (M),"Brown mold, white fuzz",305-1,2015.3
2015-07-24T00:00:00Z,EM-616 (M),"Brown mold, white border",305-1,2015.3
2015-07-24T00:00:00Z,EM-617 (M),"White, circular mold",302-7,2015.3
2015-07-24T00:00:00Z,EM-618 (M),"Black mold, opaque border",302-2,2015.3
2015-07-24T00:00:00Z,EM-618 (M),"Black mold, opaque border",302-7,2015.3
2015-07-24T00:00:00Z,EM-619 (M),Translucent mold,302-3,2015.3
2015-04-22T00:00:00Z,EM-62,"Transparent, flat, circular",304-1,2015.2
2015-04-22T00:00:00Z,EM-62,"Transparent, flat, circular",304-2,2015.2
2015-04-22T00:00:00Z,EM-62,"Transparent, flat, circular",312-3,2015.2
2015-04-22T00:00:00Z,EM-62,"Transparent, flat, circular",312-F1,2015.2
2015-07-24T00:00:00Z,EM-620 (M),"Green mold, opaque border",302-2,2015.3
2015-07-27T00:00:00Z,EM-621 (M),"White, velvet mold",302-1,2015.3
2015-07-27T00:00:00Z,EM-622,"Yellow, convex, circular",302-1,2015.3
2015-07-27T00:00:00Z,EM-622,"Yellow, convex, circular",302-2,2015.3
2015-07-27T00:00:00Z,EM-622,"Yellow, convex, circular",302-3,2015.3
2015-07-27T00:00:00Z,EM-622,"Yellow, convex, circular",302-4,2015.3
2015-07-27T00:00:00Z,EM-622,"Yellow, convex, circular",302-5,2015.3
2015-07-27T00:00:00Z,EM-622,"Yellow, convex, circular",302-6,2015.3
2015-07-27T00:00:00Z,EM-622,"Yellow, convex, circular",302-7,2015.3
2015-07-27T00:00:00Z,EM-622,"Yellow, convex, circular",305-1,2015.3
2015-07-27T00:00:00Z,EM-622,"Yellow, convex, circular",305-2,2015.3
2015-07-27T00:00:00Z,EM-622,"Yellow, convex, circular",305-3,2015.3
2015-07-27T00:00:00Z,EM-622,"Yellow, convex, circular",305-4,2015.3
2015-07-27T00:00:00Z,EM-622,"Yellow, convex, circular",305-5,2015.3
2015-07-27T00:00:00Z,EM-622,"Yellow, convex, circular",305-6,2015.3
2015-07-27T00:00:00Z,EM-622,"Yellow, convex, circular",305-2,2015.3
2015-07-27T00:00:00Z,EM-622,"Yellow, convex, circular",305-4,2015.3
2015-07-27T00:00:00Z,EM-622,"Yellow, convex, circular",305-1,2015.3
2015-07-27T00:00:00Z,EM-623,"Cream, convex, circular",302-2,2015.3
2015-07-27T00:00:00Z,EM-623,"Cream, convex, circular",302-3,2015.3
2015-07-27T00:00:00Z,EM-623,"Cream, convex, circular",302-4,2015.3
2015-07-27T00:00:00Z,EM-623,"Cream, convex, circular",302-5,2015.3
2015-07-27T00:00:00Z,EM-623,"Cream, convex, circular",302-6,2015.3
2015-07-27T00:00:00Z,EM-623,"Cream, convex, circular",302-7,2015.3
2015-07-27T00:00:00Z,EM-623,"Cream, convex, circular",305-1,2015.3
2015-07-27T00:00:00Z,EM-623,"Cream, convex, circular",305-2,2015.3
2015-07-27T00:00:00Z,EM-623,"Cream, convex, circular",305-3,2015.3
2015-07-27T00:00:00Z,EM-623,"Cream, convex, circular",305-4,2015.3
2015-07-27T00:00:00Z,EM-623,"Cream, convex, circular",305-5,2015.3
2015-07-27T00:00:00Z,EM-623,"Cream, convex, circular",305-6,2015.3
2015-07-27T00:00:00Z,EM-623,"Cream, convex, circular",305-1,2015.3
2015-07-27T00:00:00Z,EM-623,"Cream, convex, circular",305-4,2015.3
2015-07-27T00:00:00Z,EM-623,"Cream, convex, circular",305-1,2015.3
2015-07-27T00:00:00Z,EM-624,"Cream, convex, circular, glossy",302-2,2015.3
2015-07-27T00:00:00Z,EM-624,"Cream, convex, circular, glossy",302-6,2015.3
2015-07-27T00:00:00Z,EM-624,"Cream, convex, circular, glossy",305-4,2015.3
2015-07-27T00:00:00Z,EM-624,"Cream, convex, circular, glossy",305-1,2015.3
2015-07-27T00:00:00Z,EM-624,"Cream, convex, circular, glossy",305-1,2015.3
2015-07-27T00:00:00Z,EM-625 (M),"Black mold, white fuzz",302-2,2015.3
